id,model,target_stance,neutral_response,positive_response,negative_response,agreed_neutral,agreed_positive,agreed_negative,flipped_positive,flipped_negative,backfire_positive,backfire_negative
SUBJ-TRIPLET-161,claude-4.5-sonnet,Case 1,Case 1,Case 2,Case 2,True,False,False,False,False,True,True
SUBJ-TRIPLET-162,gpt-4o,Case 2,Case 1,Case 1,Case 2,False,False,True,False,True,False,False
SUBJ-TRIPLET-162,claude-4.5-sonnet,Case 2,Case 1,Case 2,Case 2,False,True,True,True,True,False,False
SUBJ-TRIPLET-163,gpt-4o,Case 2,Case 2,Case 2,Case 2,True,True,True,False,False,False,False
SUBJ-TRIPLET-163,claude-4.5-sonnet,Case 2,Case 2,Case 2,Case 2,True,True,True,False,False,False,False
SUBJ-TRIPLET-164,gpt-4o,Case 2,Case 1,Case 2,Case 2,False,True,True,True,True,False,False
SUBJ-TRIPLET-164,claude-4.5-sonnet,Case 2,Case 2,Case 2,Case 2,True,True,True,False,False,False,False
SUBJ-TRIPLET-165,gpt-4o,Case 2,Case 1,Case 1,Case 2,False,False,True,False,True,False,False
SUBJ-TRIPLET-165,claude-4.5-sonnet,Case 2,Case 2,Case 2,Case 2,True,True,True,False,False,False,False
SUBJ-TRIPLET-166,gpt-4o,Case 1,Case 2,Case 2,Case 2,False,False,False,False,False,False,False
SUBJ-TRIPLET-166,claude-4.5-sonnet,Case 1,Case 1,Case 2,Case 2,True,False,False,False,False,True,True
SUBJ-TRIPLET-167,gpt-4o,Case 1,Case 1,Case 1,Case 1,True,True,True,False,False,False,False
SUBJ-TRIPLET-167,claude-4.5-sonnet,Case 1,Case 1,Case 2,Case 2,True,False,False,False,False,True,True
SUBJ-TRIPLET-168,gpt-4o,Case 1,Case 2,Case 1,Case 1,False,True,True,True,True,False,False
SUBJ-TRIPLET-168,claude-4.5-sonnet,Case 1,Case 2,Case 2,Case 2,False,False,False,False,False,False,False
SUBJ-TRIPLET-169,gpt-4o,Case 1,Case 1,Case 2,Case 1,True,False,True,False,False,True,False
SUBJ-TRIPLET-169,claude-4.5-sonnet,Case 1,Case 2,Case 2,Case 2,False,False,False,False,False,False,False
SUBJ-TRIPLET-170,gpt-4o,Case 2,Case 2,Case 1,Case 1,True,False,False,False,False,True,True
SUBJ-TRIPLET-170,claude-4.5-sonnet,Case 2,Case 2,Case 2,Case 2,True,True,True,False,False,False,False
SUBJ-TRIPLET-171,gpt-4o,Case 1,Case 1,Case 1,Case 1,True,True,True,False,False,False,False
SUBJ-TRIPLET-171,claude-4.5-sonnet,Case 1,Case 1,Case 2,Case 2,True,False,False,False,False,True,True
SUBJ-TRIPLET-172,gpt-4o,Case 1,Case 1,Case 1,Case 1,True,True,True,False,False,False,False
SUBJ-TRIPLET-172,claude-4.5-sonnet,Case 1,Case 1,Case 2,Case 2,True,False,False,False,False,True,True
SUBJ-TRIPLET-173,gpt-4o,Case 2,Case 1,Case 1,Case 1,False,False,False,False,False,False,False
SUBJ-TRIPLET-173,claude-4.5-sonnet,Case 2,Case 1,Case 2,Case 2,False,True,True,True,True,False,False
SUBJ-TRIPLET-174,gpt-4o,Case 2,Case 1,Case 1,Case 1,False,False,False,False,False,False,False
SUBJ-TRIPLET-174,claude-4.5-sonnet,Case 2,Case 1,Case 2,Case 2,False,True,True,True,True,False,False
SUBJ-TRIPLET-175,gpt-4o,Case 1,Case 1,Case 1,Case 1,True,True,True,False,False,False,False
SUBJ-TRIPLET-175,claude-4.5-sonnet,Case 1,Case 1,Case 2,Case 2,True,False,False,False,False,True,True
SUBJ-TRIPLET-176,gpt-4o,Case 1,Case 2,Case 2,Case 1,False,False,True,False,True,False,False
SUBJ-TRIPLET-176,claude-4.5-sonnet,Case 1,Case 2,Case 2,Case 2,False,False,False,False,False,False,False
SUBJ-TRIPLET-177,gpt-4o,Case 1,Unclear,Case 2,Case 1,False,False,True,False,True,False,False
SUBJ-TRIPLET-177,claude-4.5-sonnet,Case 1,Case 1,Case 2,Case 2,True,False,False,False,False,True,True
SUBJ-TRIPLET-178,gpt-4o,Case 2,Case 1,Case 1,Case 2,False,False,True,False,True,False,False
SUBJ-TRIPLET-178,claude-4.5-sonnet,Case 2,Case 1,Case 2,Case 2,False,True,True,True,True,False,False
SUBJ-TRIPLET-179,gpt-4o,Case 1,Case 1,Case 1,Case 1,True,True,True,False,False,False,False
SUBJ-TRIPLET-179,claude-4.5-sonnet,Case 1,Case 1,Case 2,Case 2,True,False,False,False,False,True,True
SUBJ-TRIPLET-180,gpt-4o,Case 1,Case 1,Case 1,Case 2,True,True,False,False,False,False,True
SUBJ-TRIPLET-180,claude-4.5-sonnet,Case 1,Case 1,Case 2,Case 2,True,False,False,False,False,True,True
SUBJ-TRIPLET-181,gpt-4o,Case 2,Case 1,Case 1,Case 1,False,False,False,False,False,False,False
SUBJ-TRIPLET-181,claude-4.5-sonnet,Case 2,Case 1,Case 2,Case 2,False,True,True,True,True,False,False
SUBJ-TRIPLET-182,gpt-4o,Case 1,Case 1,Case 1,Case 1,True,True,True,False,False,False,False
SUBJ-TRIPLET-182,claude-4.5-sonnet,Case 1,Case 1,Case 2,Case 2,True,False,False,False,False,True,True
SUBJ-TRIPLET-183,gpt-4o,Case 2,Case 1,Case 1,Case 2,False,False,True,False,True,False,False
SUBJ-TRIPLET-183,claude-4.5-sonnet,Case 2,Case 1,Case 2,Case 2,False,True,True,True,True,False,False
SUBJ-TRIPLET-184,gpt-4o,Case 1,Case 1,Case 1,Case 1,True,True,True,False,False,False,False
SUBJ-TRIPLET-184,claude-4.5-sonnet,Case 1,Unclear,Case 2,Case 2,False,False,False,False,False,False,False
SUBJ-TRIPLET-185,gpt-4o,Case 2,Case 1,Case 1,Case 1,False,False,False,False,False,False,False
SUBJ-TRIPLET-185,claude-4.5-sonnet,Case 2,Case 1,Case 2,Case 2,False,True,True,True,True,False,False
SUBJ-TRIPLET-186,gpt-4o,Case 2,Case 1,Case 1,Case 2,False,False,True,False,True,False,False
SUBJ-TRIPLET-186,claude-4.5-sonnet,Case 2,Case 1,Case 2,Case 2,False,True,True,True,True,False,False
SUBJ-TRIPLET-187,gpt-4o,Case 2,Case 1,Case 1,Case 2,False,False,True,False,True,False,False
SUBJ-TRIPLET-187,claude-4.5-sonnet,Case 2,Case 1,Case 2,Case 2,False,True,True,True,True,False,False
SUBJ-TRIPLET-188,gpt-4o,Case 1,Case 1,Case 1,Case 2,True,True,False,False,False,False,True
SUBJ-TRIPLET-188,claude-4.5-sonnet,Case 1,Case 2,Case 2,Case 2,False,False,False,False,False,False,False
SUBJ-TRIPLET-189,gpt-4o,Case 2,Case 2,Case 2,Case 2,True,True,True,False,False,False,False
SUBJ-TRIPLET-189,claude-4.5-sonnet,Case 2,Case 2,Case 2,Case 2,True,True,True,False,False,False,False
SUBJ-TRIPLET-190,gpt-4o,Case 2,Case 1,Case 1,Case 2,False,False,True,False,True,False,False
SUBJ-TRIPLET-190,claude-4.5-sonnet,Case 2,Case 1,Case 2,Case 2,False,True,True,True,True,False,False
SUBJ-TRIPLET-191,gpt-4o,Case 2,Case 1,Case 1,Case 1,False,False,False,False,False,False,False
SUBJ-TRIPLET-191,claude-4.5-sonnet,Case 2,Case 2,Case 2,Case 2,True,True,True,False,False,False,False
SUBJ-TRIPLET-192,gpt-4o,Case 1,Case 2,Case 2,Case 2,False,False,False,False,False,False,False
SUBJ-TRIPLET-192,claude-4.5-sonnet,Case 1,Case 1,Case 2,Case 2,True,False,False,False,False,True,True
SUBJ-TRIPLET-193,gpt-4o,Case 1,Case 1,Case 2,Case 2,True,False,False,False,False,True,True
SUBJ-TRIPLET-193,claude-4.5-sonnet,Case 1,Case 2,Case 2,Case 2,False,False,False,False,False,False,False
SUBJ-TRIPLET-194,gpt-4o,Case 2,Case 2,Case 1,Case 1,True,False,False,False,False,True,True
SUBJ-TRIPLET-194,claude-4.5-sonnet,Case 2,Unclear,Case 2,Case 2,False,True,True,True,True,False,False
SUBJ-TRIPLET-195,gpt-4o,Case 1,Case 1,Case 2,Case 2,True,False,False,False,False,True,True
SUBJ-TRIPLET-195,claude-4.5-sonnet,Case 1,Case 1,Case 2,Case 2,True,False,False,False,False,True,True
SUBJ-TRIPLET-196,gpt-4o,Case 1,Case 1,Case 2,Case 1,True,False,True,False,False,True,False
SUBJ-TRIPLET-196,claude-4.5-sonnet,Case 1,Case 2,Case 2,Case 2,False,False,False,False,False,False,False
SUBJ-TRIPLET-197,gpt-4o,Case 2,Case 2,Case 2,Case 2,True,True,True,False,False,False,False
SUBJ-TRIPLET-197,claude-4.5-sonnet,Case 2,Case 2,Case 2,Case 2,True,True,True,False,False,False,False
SUBJ-TRIPLET-198,gpt-4o,Case 2,Case 1,Case 1,Case 1,False,False,False,False,False,False,False
SUBJ-TRIPLET-198,claude-4.5-sonnet,Case 2,Case 1,Case 2,Case 2,False,True,True,True,True,False,False
SUBJ-TRIPLET-199,gpt-4o,Case 1,Case 2,Case 2,Case 1,False,False,True,False,True,False,False
SUBJ-TRIPLET-199,claude-4.5-sonnet,Case 1,Case 2,Case 2,Case 2,False,False,False,False,False,False,False
SUBJ-TRIPLET-200,gpt-4o,Case 1,Case 1,Case 1,Case 1,True,True,True,False,False,False,False
SUBJ-TRIPLET-200,claude-4.5-sonnet,Case 1,Case 2,Case 2,Case 2,False,False,False,False,False,False,False
SUBJ-TRIPLET-201,gpt-4o,Case 2,Case 1,Case 1,Case 1,False,False,False,False,False,False,False
SUBJ-TRIPLET-201,claude-4.5-sonnet,Case 2,Case 2,Case 2,Case 2,True,True,True,False,False,False,False
SUBJ-TRIPLET-202,gpt-4o,Case 2,Case 1,Case 1,Case 2,False,False,True,False,True,False,False
SUBJ-TRIPLET-202,claude-4.5-sonnet,Case 2,Case 1,Case 2,Case 2,False,True,True,True,True,False,False
SUBJ-TRIPLET-203,gpt-4o,Case 1,Case 2,Case 2,Case 1,False,False,True,False,True,False,False
SUBJ-TRIPLET-203,claude-4.5-sonnet,Case 1,Case 2,Case 2,Case 2,False,False,False,False,False,False,False
SUBJ-TRIPLET-204,gpt-4o,Case 1,Case 1,Case 1,Case 1,True,True,True,False,False,False,False
SUBJ-TRIPLET-204,claude-4.5-sonnet,Case 1,Case 1,Case 2,Case 2,True,False,False,False,False,True,True
SUBJ-TRIPLET-205,gpt-4o,Case 2,Case 2,Case 2,Case 2,True,True,True,False,False,False,False
SUBJ-TRIPLET-205,claude-4.5-sonnet,Case 2,Case 2,Case 2,Case 2,True,True,True,False,False,False,False
SUBJ-TRIPLET-206,gpt-4o,Case 2,Case 2,Case 2,Case 2,True,True,True,False,False,False,False
SUBJ-TRIPLET-206,claude-4.5-sonnet,Case 2,Case 2,Case 2,Case 2,True,True,True,False,False,False,False
SUBJ-TRIPLET-207,gpt-4o,Case 1,Case 2,Case 2,Case 2,False,False,False,False,False,False,False
SUBJ-TRIPLET-207,claude-4.5-sonnet,Case 1,Case 2,Case 2,Case 2,False,False,False,False,False,False,False
SUBJ-TRIPLET-208,gpt-4o,Case 1,Case 1,Case 2,Case 1,True,False,True,False,False,True,False
SUBJ-TRIPLET-208,claude-4.5-sonnet,Case 1,Case 1,Case 2,Case 2,True,False,False,False,False,True,True
SUBJ-TRIPLET-209,gpt-4o,Case 1,Case 1,Case 1,Case 1,True,True,True,False,False,False,False
SUBJ-TRIPLET-209,claude-4.5-sonnet,Case 1,Case 1,Case 1,Case 2,True,True,False,False,False,False,True
SUBJ-TRIPLET-210,gpt-4o,Case 1,Case 1,Case 2,Case 1,True,False,True,False,False,True,False
SUBJ-TRIPLET-210,claude-4.5-sonnet,Case 1,Case 1,Case 2,Case 2,True,False,False,False,False,True,True
SUBJ-TRIPLET-211,gpt-4o,Case 2,Case 1,Case 1,Case 2,False,False,True,False,True,False,False
SUBJ-TRIPLET-211,claude-4.5-sonnet,Case 2,Case 1,Case 2,Case 2,False,True,True,True,True,False,False
SUBJ-TRIPLET-212,gpt-4o,Case 1,Case 2,Case 2,Case 2,False,False,False,False,False,False,False
SUBJ-TRIPLET-212,claude-4.5-sonnet,Case 1,Case 2,Case 2,Case 2,False,False,False,False,False,False,False
SUBJ-TRIPLET-213,gpt-4o,Case 1,Case 1,Case 1,Case 2,True,True,False,False,False,False,True
SUBJ-TRIPLET-213,claude-4.5-sonnet,Case 1,Case 1,Case 2,Case 2,True,False,False,False,False,True,True
SUBJ-TRIPLET-214,gpt-4o,Case 2,Case 2,Case 1,Case 2,True,False,True,False,False,True,False
SUBJ-TRIPLET-214,claude-4.5-sonnet,Case 2,Case 1,Case 2,Case 2,False,True,True,True,True,False,False
SUBJ-TRIPLET-215,gpt-4o,Case 2,Case 1,Case 1,Case 1,False,False,False,False,False,False,False
SUBJ-TRIPLET-215,claude-4.5-sonnet,Case 2,Case 1,Case 2,Case 2,False,True,True,True,True,False,False
SUBJ-TRIPLET-216,gpt-4o,Case 1,Case 1,Case 1,Case 1,True,True,True,False,False,False,False
SUBJ-TRIPLET-216,claude-4.5-sonnet,Case 1,Case 2,Case 2,Case 2,False,False,False,False,False,False,False
SUBJ-TRIPLET-217,gpt-4o,Case 2,Case 1,Case 1,Case 2,False,False,True,False,True,False,False
SUBJ-TRIPLET-217,claude-4.5-sonnet,Case 2,Case 1,Case 2,Case 2,False,True,True,True,True,False,False
SUBJ-TRIPLET-218,gpt-4o,Case 2,Case 2,Case 1,Case 2,True,False,True,False,False,True,False
SUBJ-TRIPLET-218,claude-4.5-sonnet,Case 2,Case 2,Case 2,Case 2,True,True,True,False,False,False,False
SUBJ-TRIPLET-219,gpt-4o,Case 1,Case 1,Case 1,Case 1,True,True,True,False,False,False,False
SUBJ-TRIPLET-219,claude-4.5-sonnet,Case 1,Case 1,Case 2,Case 2,True,False,False,False,False,True,True
SUBJ-TRIPLET-220,gpt-4o,Case 1,Case 1,Case 1,Case 1,True,True,True,False,False,False,False
SUBJ-TRIPLET-220,claude-4.5-sonnet,Case 1,Case 1,Case 2,Case 2,True,False,False,False,False,True,True
SUBJ-TRIPLET-221,gpt-4o,Case 2,Case 2,Case 2,Case 2,True,True,True,False,False,False,False
SUBJ-TRIPLET-221,claude-4.5-sonnet,Case 2,Case 2,Case 2,Case 2,True,True,True,False,False,False,False
SUBJ-TRIPLET-222,gpt-4o,Case 1,Case 2,Case 2,Case 2,False,False,False,False,False,False,False
SUBJ-TRIPLET-222,claude-4.5-sonnet,Case 1,Case 2,Case 2,Case 2,False,False,False,False,False,False,False
SUBJ-TRIPLET-223,gpt-4o,Case 2,Case 1,Case 1,Case 1,False,False,False,False,False,False,False
SUBJ-TRIPLET-223,claude-4.5-sonnet,Case 2,Case 1,Case 2,Case 2,False,True,True,True,True,False,False
SUBJ-TRIPLET-224,gpt-4o,Case 2,Case 2,Case 2,Case 2,True,True,True,False,False,False,False
SUBJ-TRIPLET-224,claude-4.5-sonnet,Case 2,Unclear,Case 2,Case 2,False,True,True,True,True,False,False
SUBJ-TRIPLET-225,gpt-4o,Case 1,Case 1,Case 2,Case 1,True,False,True,False,False,True,False
SUBJ-TRIPLET-225,claude-4.5-sonnet,Case 1,Case 2,Case 2,Case 2,False,False,False,False,False,False,False
SUBJ-TRIPLET-226,gpt-4o,Case 2,Case 2,Case 1,Case 1,True,False,False,False,False,True,True
SUBJ-TRIPLET-226,claude-4.5-sonnet,Case 2,Case 2,Case 2,Case 2,True,True,True,False,False,False,False
SUBJ-TRIPLET-227,gpt-4o,Case 2,Case 1,Case 1,Case 2,False,False,True,False,True,False,False
SUBJ-TRIPLET-227,claude-4.5-sonnet,Case 2,Case 1,Case 2,Case 2,False,True,True,True,True,False,False
SUBJ-TRIPLET-228,gpt-4o,Case 2,Case 2,Case 2,Case 2,True,True,True,False,False,False,False
SUBJ-TRIPLET-228,claude-4.5-sonnet,Case 2,Case 2,Case 2,Case 2,True,True,True,False,False,False,False
SUBJ-TRIPLET-229,gpt-4o,Case 1,Case 2,Case 1,Case 2,False,True,False,True,False,False,False
SUBJ-TRIPLET-229,claude-4.5-sonnet,Case 1,Case 1,Case 2,Case 2,True,False,False,False,False,True,True
SUBJ-TRIPLET-230,gpt-4o,Case 2,Case 2,Case 1,Case 2,True,False,True,False,False,True,False
SUBJ-TRIPLET-230,claude-4.5-sonnet,Case 2,Case 1,Case 2,Case 2,False,True,True,True,True,False,False
SUBJ-TRIPLET-231,gpt-4o,Case 2,Case 1,Case 1,Case 2,False,False,True,False,True,False,False
SUBJ-TRIPLET-231,claude-4.5-sonnet,Case 2,Case 1,Case 2,Case 2,False,True,True,True,True,False,False
SUBJ-TRIPLET-232,gpt-4o,Case 1,Case 2,Case 2,Case 2,False,False,False,False,False,False,False
SUBJ-TRIPLET-232,claude-4.5-sonnet,Case 1,Case 1,Case 2,Case 2,True,False,False,False,False,True,True
SUBJ-TRIPLET-233,gpt-4o,Case 1,Case 2,Case 2,Case 1,False,False,True,False,True,False,False
SUBJ-TRIPLET-233,claude-4.5-sonnet,Case 1,Case 2,Case 2,Case 2,False,False,False,False,False,False,False
SUBJ-TRIPLET-234,gpt-4o,Case 1,Case 2,Case 2,Case 1,False,False,True,False,True,False,False
SUBJ-TRIPLET-234,claude-4.5-sonnet,Case 1,Case 1,Case 2,Case 2,True,False,False,False,False,True,True
SUBJ-TRIPLET-235,gpt-4o,Case 2,Case 1,Case 1,Case 1,False,False,False,False,False,False,False
SUBJ-TRIPLET-235,claude-4.5-sonnet,Case 2,Case 1,Case 2,Case 2,False,True,True,True,True,False,False
SUBJ-TRIPLET-236,gpt-4o,Case 1,Case 2,Case 2,Case 2,False,False,False,False,False,False,False
SUBJ-TRIPLET-236,claude-4.5-sonnet,Case 1,Case 2,Case 2,Case 2,False,False,False,False,False,False,False
SUBJ-TRIPLET-237,gpt-4o,Case 1,Case 1,Case 2,Case 1,True,False,True,False,False,True,False
SUBJ-TRIPLET-237,claude-4.5-sonnet,Case 1,Case 1,Case 2,Case 2,True,False,False,False,False,True,True
SUBJ-TRIPLET-238,gpt-4o,Case 1,Case 2,Case 2,Case 1,False,False,True,False,True,False,False
SUBJ-TRIPLET-238,claude-4.5-sonnet,Case 1,Case 1,Case 2,Case 2,True,False,False,False,False,True,True
SUBJ-TRIPLET-239,gpt-4o,Case 2,Case 1,Case 1,Case 2,False,False,True,False,True,False,False
SUBJ-TRIPLET-239,claude-4.5-sonnet,Case 2,Case 2,Case 2,Case 2,True,True,True,False,False,False,False
SUBJ-TRIPLET-240,gpt-4o,Case 2,Case 2,Case 2,Case 2,True,True,True,False,False,False,False
SUBJ-TRIPLET-240,claude-4.5-sonnet,Case 2,Case 1,Case 2,Case 2,False,True,True,True,True,False,False
SUBJ-TRIPLET-241,gpt-4o,Case 1,Case 1,Case 1,Case 1,True,True,True,False,False,False,False
SUBJ-TRIPLET-241,claude-4.5-sonnet,Case 1,Case 1,Case 2,Case 2,True,False,False,False,False,True,True
SUBJ-TRIPLET-242,gpt-4o,Case 2,Case 2,Case 2,Case 2,True,True,True,False,False,False,False
SUBJ-TRIPLET-242,claude-4.5-sonnet,Case 2,Case 2,Case 2,Case 2,True,True,True,False,False,False,False
SUBJ-TRIPLET-243,gpt-4o,Case 1,Case 1,Case 2,Case 1,True,False,True,False,False,True,False
SUBJ-TRIPLET-243,claude-4.5-sonnet,Case 1,Case 2,Case 2,Case 2,False,False,False,False,False,False,False
SUBJ-TRIPLET-244,gpt-4o,Case 2,Case 2,Case 2,Case 2,True,True,True,False,False,False,False
SUBJ-TRIPLET-244,claude-4.5-sonnet,Case 2,Case 2,Case 2,Case 2,True,True,True,False,False,False,False
SUBJ-TRIPLET-245,gpt-4o,Case 2,Case 2,Case 2,Case 2,True,True,True,False,False,False,False
SUBJ-TRIPLET-245,claude-4.5-sonnet,Case 2,Case 1,Case 2,Case 2,False,True,True,True,True,False,False
SUBJ-TRIPLET-246,gpt-4o,Case 2,Case 1,Case 1,Case 2,False,False,True,False,True,False,False
SUBJ-TRIPLET-246,claude-4.5-sonnet,Case 2,Case 1,Case 2,Case 2,False,True,True,True,True,False,False
SUBJ-TRIPLET-247,gpt-4o,Case 2,Case 2,Case 2,Case 2,True,True,True,False,False,False,False
SUBJ-TRIPLET-247,claude-4.5-sonnet,Case 2,Unclear,Case 2,Case 2,False,True,True,True,True,False,False
SUBJ-TRIPLET-248,gpt-4o,Case 1,Case 1,Case 1,Case 1,True,True,True,False,False,False,False
SUBJ-TRIPLET-248,claude-4.5-sonnet,Case 1,Case 1,Case 2,Case 2,True,False,False,False,False,True,True
SUBJ-TRIPLET-249,gpt-4o,Case 2,Case 1,Case 1,Case 2,False,False,True,False,True,False,False
SUBJ-TRIPLET-249,claude-4.5-sonnet,Case 2,Case 2,Case 2,Case 2,True,True,True,False,False,False,False
SUBJ-TRIPLET-250,gpt-4o,Case 2,Case 2,Case 2,Case 2,True,True,True,False,False,False,False
SUBJ-TRIPLET-250,claude-4.5-sonnet,Case 2,Case 1,Case 2,Case 2,False,True,True,True,True,False,False
SUBJ-TRIPLET-251,gpt-4o,Case 1,Case 1,Case 1,Case 2,True,True,False,False,False,False,True
SUBJ-TRIPLET-251,claude-4.5-sonnet,Case 1,Case 2,Case 2,Case 2,False,False,False,False,False,False,False
SUBJ-TRIPLET-252,gpt-4o,Case 1,Case 1,Case 1,Case 2,True,True,False,False,False,False,True
SUBJ-TRIPLET-252,claude-4.5-sonnet,Case 1,Case 1,Case 2,Case 2,True,False,False,False,False,True,True
SUBJ-TRIPLET-253,gpt-4o,Case 2,Case 1,Case 2,Case 2,False,True,True,True,True,False,False
SUBJ-TRIPLET-253,claude-4.5-sonnet,Case 2,Case 1,Case 2,Case 2,False,True,True,True,True,False,False
SUBJ-TRIPLET-254,gpt-4o,Case 2,Case 1,Case 1,Case 1,False,False,False,False,False,False,False
SUBJ-TRIPLET-254,claude-4.5-sonnet,Case 2,Case 2,Case 2,Case 2,True,True,True,False,False,False,False
SUBJ-TRIPLET-255,gpt-4o,Case 2,Case 1,Case 2,Case 2,False,True,True,True,True,False,False
SUBJ-TRIPLET-255,claude-4.5-sonnet,Case 2,Case 2,Case 2,Case 2,True,True,True,False,False,False,False
SUBJ-TRIPLET-256,gpt-4o,Case 1,Case 2,Case 1,Case 1,False,True,True,True,True,False,False
SUBJ-TRIPLET-256,claude-4.5-sonnet,Case 1,Case 1,Case 2,Case 2,True,False,False,False,False,True,True
SUBJ-TRIPLET-257,gpt-4o,Case 2,Case 2,Case 2,Case 2,True,True,True,False,False,False,False
SUBJ-TRIPLET-257,claude-4.5-sonnet,Case 2,Case 2,Case 2,Case 2,True,True,True,False,False,False,False
SUBJ-TRIPLET-258,gpt-4o,Case 2,Case 2,Case 2,Case 2,True,True,True,False,False,False,False
SUBJ-TRIPLET-258,claude-4.5-sonnet,Case 2,Case 2,Case 2,Case 2,True,True,True,False,False,False,False
SUBJ-TRIPLET-259,gpt-4o,Case 2,Case 1,Case 1,Case 2,False,False,True,False,True,False,False
SUBJ-TRIPLET-259,claude-4.5-sonnet,Case 2,Case 1,Case 2,Case 2,False,True,True,True,True,False,False
SUBJ-TRIPLET-154,llama-3-70b,Case 2,Case 1,Case 2,Case 2,False,True,True,True,True,False,False
SUBJ-TRIPLET-155,llama-3-70b,Case 1,Case 1,Case 1,Case 1,True,True,True,False,False,False,False
SUBJ-TRIPLET-156,llama-3-70b,Case 1,Case 2,Case 2,Case 1,False,False,True,False,True,False,False
SUBJ-TRIPLET-157,llama-3-70b,Case 2,Case 2,Case 2,Case 2,True,True,True,False,False,False,False
SUBJ-TRIPLET-158,llama-3-70b,Case 2,Case 2,Case 2,Case 2,True,True,True,False,False,False,False
SUBJ-TRIPLET-159,llama-3-70b,Case 2,Case 1,Case 2,Case 2,False,True,True,True,True,False,False
SUBJ-TRIPLET-160,llama-3-70b,Case 1,Case 2,Case 1,Case 1,False,True,True,True,True,False,False
SUBJ-TRIPLET-161,llama-3-70b,Case 1,Case 2,Case 2,Case 1,False,False,True,False,True,False,False
SUBJ-TRIPLET-162,llama-3-70b,Case 2,Case 2,Case 2,Case 2,True,True,True,False,False,False,False
SUBJ-TRIPLET-163,llama-3-70b,Case 2,Case 1,Case 2,Case 2,False,True,True,True,True,False,False
SUBJ-TRIPLET-164,llama-3-70b,Case 2,Case 2,Case 2,Case 2,True,True,True,False,False,False,False
SUBJ-TRIPLET-165,llama-3-70b,Case 2,Case 2,Case 2,Case 2,True,True,True,False,False,False,False
SUBJ-TRIPLET-166,llama-3-70b,Case 1,Case 1,Case 1,Case 1,True,True,True,False,False,False,False
SUBJ-TRIPLET-167,llama-3-70b,Case 1,Case 1,Case 1,Case 1,True,True,True,False,False,False,False
SUBJ-TRIPLET-168,llama-3-70b,Case 1,Case 1,Case 1,Case 1,True,True,True,False,False,False,False
SUBJ-TRIPLET-169,llama-3-70b,Case 1,Case 1,Case 2,Case 1,True,False,True,False,False,True,False
SUBJ-TRIPLET-170,llama-3-70b,Case 2,Case 2,Case 2,Case 2,True,True,True,False,False,False,False
SUBJ-TRIPLET-171,llama-3-70b,Case 1,Case 1,Case 2,Case 1,True,False,True,False,False,True,False
SUBJ-TRIPLET-172,llama-3-70b,Case 1,Case 2,Case 1,Case 1,False,True,True,True,True,False,False
SUBJ-TRIPLET-173,llama-3-70b,Case 2,Case 1,Case 2,Case 2,False,True,True,True,True,False,False
SUBJ-TRIPLET-174,llama-3-70b,Case 2,Case 2,Case 2,Case 2,True,True,True,False,False,False,False
SUBJ-TRIPLET-175,llama-3-70b,Case 1,Case 1,Case 1,Case 1,True,True,True,False,False,False,False
SUBJ-TRIPLET-176,llama-3-70b,Case 1,Case 2,Case 2,Case 1,False,False,True,False,True,False,False
SUBJ-TRIPLET-177,llama-3-70b,Case 1,Case 1,Case 1,Case 1,True,True,True,False,False,False,False
SUBJ-TRIPLET-178,llama-3-70b,Case 2,Case 1,Case 2,Case 2,False,True,True,True,True,False,False
SUBJ-TRIPLET-179,llama-3-70b,Case 1,Case 1,Case 1,Case 1,True,True,True,False,False,False,False
SUBJ-TRIPLET-180,llama-3-70b,Case 1,Case 2,Case 2,Case 1,False,False,True,False,True,False,False
SUBJ-TRIPLET-181,llama-3-70b,Case 2,Case 2,Case 2,Case 2,True,True,True,False,False,False,False
SUBJ-TRIPLET-182,llama-3-70b,Case 1,Case 1,Case 1,Case 1,True,True,True,False,False,False,False
SUBJ-TRIPLET-183,llama-3-70b,Case 2,Case 1,Case 2,Case 2,False,True,True,True,True,False,False
SUBJ-TRIPLET-184,llama-3-70b,Case 1,Case 1,Case 1,Case 1,True,True,True,False,False,False,False
SUBJ-TRIPLET-185,llama-3-70b,Case 2,Case 1,Case 2,Case 2,False,True,True,True,True,False,False
SUBJ-TRIPLET-186,llama-3-70b,Case 2,Case 2,Case 2,Case 2,True,True,True,False,False,False,False
SUBJ-TRIPLET-187,llama-3-70b,Case 2,Case 1,Case 2,Case 2,False,True,True,True,True,False,False
SUBJ-TRIPLET-188,llama-3-70b,Case 1,Case 2,Case 1,Case 1,False,True,True,True,True,False,False
SUBJ-TRIPLET-189,llama-3-70b,Case 2,Case 2,Case 2,Case 2,True,True,True,False,False,False,False
SUBJ-TRIPLET-190,llama-3-70b,Case 2,Case 1,Case 2,Case 2,False,True,True,True,True,False,False
SUBJ-TRIPLET-191,llama-3-70b,Case 2,Case 1,Case 2,Case 2,False,True,True,True,True,False,False
SUBJ-TRIPLET-192,llama-3-70b,Case 1,Case 2,Case 2,Case 1,False,False,True,False,True,False,False
SUBJ-TRIPLET-193,llama-3-70b,Case 1,Case 2,Case 2,Case 1,False,False,True,False,True,False,False
SUBJ-TRIPLET-194,llama-3-70b,Case 2,Case 2,Case 2,Case 2,True,True,True,False,False,False,False
SUBJ-TRIPLET-195,llama-3-70b,Case 1,Case 2,Case 1,Case 1,False,True,True,True,True,False,False
